SID,ISO_TIME,YEAR,MONTH,DAY,HOUR,LAT,LON,WMO_WIND,WMO_PRES,DIST2LAND
2024218N23143,2024-08-11 00:00:00,2024,8,11,0,37.5,144.5,50.0,980.0,277
2024218N23143,2024-08-11 06:00:00,2024,8,11,6,37.7,143.9,50.0,980.0,220
2024218N23143,2024-08-11 12:00:00,2024,8,11,12,37.9,143.4,50.0,980.0,171
2024218N23143,2024-08-11 18:00:00,2024,8,11,18,38.3,142.6,50.0,980.0,95
2024218N23143,2024-08-12 00:00:00,2024,8,12,0,39.0,141.7,45.0,992.0,0
2024225N22135,2024-08-12 12:00:00,2024,8,12,12,23.3,137.0,35.0,996.0,1059
2024225N22135,2024-08-12 18:00:00,2024,8,12,18,23.9,137.4,35.0,996.0,1024
2024225N22135,2024-08-13 00:00:00,2024,8,13,0,24.3,138.0,40.0,994.0,1023
2024225N22135,2024-08-13 06:00:00,2024,8,13,6,24.9,138.7,45.0,990.0,989
2024225N22135,2024-08-13 12:00:00,2024,8,13,12,25.3,139.0,55.0,985.0,955
2024225N22135,2024-08-13 18:00:00,2024,8,13,18,25.6,139.5,60.0,975.0,940
2024225N22135,2024-08-14 00:00:00,2024,8,14,0,26.1,140.3,60.0,975.0,922
2024225N22135,2024-08-14 06:00:00,2024,8,14,6,26.7,140.9,60.0,975.0,893
2024225N22135,2024-08-14 12:00:00,2024,8,14,12,27.5,141.2,60.0,975.0,824
2024225N22135,2024-08-14 18:00:00,2024,8,14,18,28.5,141.3,60.0,975.0,720
2024225N22135,2024-08-15 00:00:00,2024,8,15,0,29.5,141.1,65.0,970.0,608
2024225N22135,2024-08-15 06:00:00,2024,8,15,6,30.5,141.1,70.0,965.0,503
2024225N22135,2024-08-15 12:00:00,2024,8,15,12,31.5,140.8,85.0,950.0,388
2024225N22135,2024-08-15 18:00:00,2024,8,15,18,32.5,140.8,85.0,950.0,280
2024225N22135,2024-08-16 00:00:00,2024,8,16,0,33.5,140.7,85.0,950.0,172
2024225N22135,2024-08-16 06:00:00,2024,8,16,6,34.1,141.1,85.0,950.0,138
2024225N22135,2024-08-16 12:00:00,2024,8,16,12,35.0,142.0,85.0,950.0,126
2024225N22135,2024-08-16 18:00:00,2024,8,16,18,35.9,142.9,85.0,950.0,181
2024225N22135,2024-08-17 00:00:00,2024,8,17,0,36.6,143.9,85.0,950.0,261
2024225N22135,2024-08-17 06:00:00,2024,8,17,6,37.3,145.6,70.0,955.0,376
2024225N22135,2024-08-17 12:00:00,2024,8,17,12,37.7,147.7,65.0,960.0,524
2024225N22135,2024-08-17 18:00:00,2024,8,17,18,38.5,149.9,60.0,965.0,639
2024225N22135,2024-08-18 00:00:00,2024,8,18,0,39.6,152.7,55.0,970.0,709
2024225N22135,2024-08-18 06:00:00,2024,8,18,6,40.5,155.3,55.0,970.0,725
2024225N22135,2024-08-18 12:00:00,2024,8,18,12,41.8,158.0,50.0,975.0,771
2024225N22135,2024-08-18 18:00:00,2024,8,18,18,43.0,160.7,50.0,975.0,875
2024233N15148,2024-08-21 18:00:00,2024,8,21,18,16.7,142.1,35.0,1002.0,1856
2024233N15148,2024-08-22 00:00:00,2024,8,22,0,16.8,141.5,40.0,1000.0,1797
2024233N15148,2024-08-22 06:00:00,2024,8,22,6,16.8,141.3,45.0,998.0,1777
2024233N15148,2024-08-22 12:00:00,2024,8,22,12,16.9,141.3,55.0,990.0,1779
2024233N15148,2024-08-22 18:00:00,2024,8,22,18,17.1,141.2,60.0,985.0,1775
2024233N15148,2024-08-23 00:00:00,2024,8,23,0,17.5,141.3,60.0,985.0,1798
2024233N15148,2024-08-23 06:00:00,2024,8,23,6,17.9,141.3,60.0,985.0,1807
2024233N15148,2024-08-23 12:00:00,2024,8,23,12,18.2,141.2,60.0,985.0,1773
2024233N15148,2024-08-23 18:00:00,2024,8,23,18,18.8,141.3,60.0,985.0,1719
2024233N15148,2024-08-24 00:00:00,2024,8,24,0,20.0,141.3,65.0,980.0,1592
2024233N15148,2024-08-24 06:00:00,2024,8,24,6,21.4,141.0,65.0,980.0,1434
2024233N15148,2024-08-24 12:00:00,2024,8,24,12,22.5,140.7,65.0,980.0,1308
2024233N15148,2024-08-24 18:00:00,2024,8,24,18,23.7,140.0,65.0,980.0,1157
2024233N15148,2024-08-25 00:00:00,2024,8,25,0,24.7,139.0,65.0,980.0,1019
2024233N15148,2024-08-25 06:00:00,2024,8,25,6,25.8,137.8,65.0,980.0,869
2024233N15148,2024-08-25 12:00:00,2024,8,25,12,26.4,136.5,65.0,980.0,746
2024233N15148,2024-08-25 18:00:00,2024,8,25,18,26.9,135.0,65.0,980.0,611
2024233N15148,2024-08-26 00:00:00,2024,8,26,0,27.2,133.8,65.0,980.0,519
2024233N15148,2024-08-26 06:00:00,2024,8,26,6,27.5,132.8,65.0,980.0,440
2024233N15148,2024-08-26 12:00:00,2024,8,26,12,27.7,131.9,65.0,980.0,386
2024233N15148,2024-08-26 18:00:00,2024,8,26,18,28.0,131.2,75.0,970.0,338
2024233N15148,2024-08-27 00:00:00,2024,8,27,0,28.2,130.8,85.0,950.0,312
2024233N15148,2024-08-27 06:00:00,2024,8,27,6,28.5,130.4,85.0,950.0,280
2024233N15148,2024-08-27 12:00:00,2024,8,27,12,28.7,130.3,90.0,940.0,259
2024233N15148,2024-08-27 18:00:00,2024,8,27,18,29.0,130.1,95.0,935.0,230
2024233N15148,2024-08-28 00:00:00,2024,8,28,0,29.3,130.1,95.0,935.0,198
2024233N15148,2024-08-28 06:00:00,2024,8,28,6,30.0,130.0,95.0,935.0,130
2024233N15148,2024-08-28 12:00:00,2024,8,28,12,30.6,130.1,90.0,935.0,67
2024233N15148,2024-08-28 18:00:00,2024,8,28,18,31.3,130.0,85.0,945.0,18
2024233N15148,2024-08-29 00:00:00,2024,8,29,0,32.1,130.2,75.0,960.0,9
2024233N15148,2024-08-29 06:00:00,2024,8,29,6,32.8,130.3,55.0,980.0,0
2024233N15148,2024-08-29 12:00:00,2024,8,29,12,33.0,130.6,45.0,990.0,0
2024233N15148,2024-08-29 18:00:00,2024,8,29,18,33.2,130.9,40.0,992.0,0
2024233N15148,2024-08-30 00:00:00,2024,8,30,0,33.5,131.6,35.0,994.0,0
2024233N15148,2024-08-30 06:00:00,2024,8,30,6,33.8,132.4,35.0,994.0,27
2024244N09137,2024-09-01 06:00:00,2024,9,1,6,13.0,125.3,35.0,1000.0,57
2024244N09137,2024-09-01 12:00:00,2024,9,1,12,13.8,124.4,35.0,1000.0,0
2024244N09137,2024-09-01 18:00:00,2024,9,1,18,14.5,123.2,40.0,996.0,46
2024244N09137,2024-09-02 00:00:00,2024,9,2,0,15.2,122.8,45.0,994.0,111
2024244N09137,2024-09-02 06:00:00,2024,9,2,6,16.2,122.2,45.0,994.0,0
2024244N09137,2024-09-02 12:00:00,2024,9,2,12,17.3,121.7,40.0,996.0,0
2024244N09137,2024-09-02 18:00:00,2024,9,2,18,18.0,120.9,35.0,1000.0,0
2024244N09137,2024-09-03 00:00:00,2024,9,3,0,18.3,119.7,40.0,996.0,87
2024244N09137,2024-09-03 06:00:00,2024,9,3,6,18.5,119.1,45.0,992.0,154
2024244N09137,2024-09-03 12:00:00,2024,9,3,12,18.7,118.7,50.0,990.0,201
2024244N09137,2024-09-03 18:00:00,2024,9,3,18,18.9,118.3,60.0,980.0,248
2024244N09137,2024-09-04 00:00:00,2024,9,4,0,19.0,117.7,70.0,970.0,311
2024244N09137,2024-09-04 06:00:00,2024,9,4,6,19.1,117.4,80.0,955.0,345
2024244N09137,2024-09-04 12:00:00,2024,9,4,12,19.2,117.0,90.0,940.0,388
2024244N09137,2024-09-04 18:00:00,2024,9,4,18,19.1,116.3,100.0,925.0,405
2024244N09137,2024-09-05 00:00:00,2024,9,5,0,19.0,115.8,105.0,915.0,400
2024244N09137,2024-09-05 06:00:00,2024,9,5,6,19.3,115.1,105.0,915.0,345
2024244N09137,2024-09-05 12:00:00,2024,9,5,12,19.3,114.2,105.0,915.0,316
2024244N09137,2024-09-05 18:00:00,2024,9,5,18,19.2,113.0,105.0,915.0,214
2024244N09137,2024-09-06 00:00:00,2024,9,6,0,19.2,112.2,105.0,915.0,133
2024244N09137,2024-09-06 06:00:00,2024,9,6,6,19.7,111.3,105.0,915.0,33
2024244N09137,2024-09-06 12:00:00,2024,9,6,12,20.0,110.2,95.0,930.0,0
2024244N09137,2024-09-06 18:00:00,2024,9,6,18,20.3,109.0,85.0,945.0,64
2024244N09137,2024-09-07 00:00:00,2024,9,7,0,20.5,108.1,85.0,940.0,91
2024244N09137,2024-09-07 06:00:00,2024,9,7,6,20.9,107.1,90.0,935.0,10
2024244N09137,2024-09-07 12:00:00,2024,9,7,12,21.0,106.0,55.0,980.0,0
2024244N09137,2024-09-07 18:00:00,2024,9,7,18,21.0,105.4,40.0,992.0,0
2024244N09137,2024-09-08 00:00:00,2024,9,8,0,21.1,104.8,35.0,996.0,0
2024244N09137,2024-09-08 06:00:00,2024,9,8,6,21.4,104.4,35.0,996.0,0
2024253N11148,2024-09-10 12:00:00,2024,9,10,12,12.6,145.4,35.0,998.0,1652
2024253N11148,2024-09-10 18:00:00,2024,9,10,18,13.2,144.3,35.0,998.0,1732
2024253N11148,2024-09-11 00:00:00,2024,9,11,0,13.7,142.9,40.0,996.0,1790
2024253N11148,2024-09-11 06:00:00,2024,9,11,6,14.5,142.1,40.0,996.0,1811
2024253N11148,2024-09-11 12:00:00,2024,9,11,12,15.1,141.2,40.0,996.0,1727
2024253N11148,2024-09-11 18:00:00,2024,9,11,18,16.1,140.6,40.0,996.0,1685
2024253N11148,2024-09-12 00:00:00,2024,9,12,0,17.5,140.0,45.0,992.0,1667
2024253N11148,2024-09-12 06:00:00,2024,9,12,6,19.2,139.6,45.0,992.0,1591
2024253N11148,2024-09-12 12:00:00,2024,9,12,12,20.3,138.6,45.0,992.0,1432
2024253N11148,2024-09-12 18:00:00,2024,9,12,18,21.1,137.6,40.0,992.0,1301
2024253N11148,2024-09-13 00:00:00,2024,9,13,0,22.2,136.8,40.0,994.0,1154
2024253N11148,2024-09-13 06:00:00,2024,9,13,6,23.4,135.5,45.0,990.0,971
2024253N11148,2024-09-13 12:00:00,2024,9,13,12,24.5,133.8,45.0,990.0,787
2024253N11148,2024-09-13 18:00:00,2024,9,13,18,25.3,132.7,50.0,985.0,665
2024253N11148,2024-09-14 00:00:00,2024,9,14,0,26.4,131.5,50.0,985.0,519
2024253N11148,2024-09-14 06:00:00,2024,9,14,6,27.4,130.3,55.0,980.0,403
2024253N11148,2024-09-14 12:00:00,2024,9,14,12,28.1,129.2,60.0,975.0,354
2024253N11148,2024-09-14 18:00:00,2024,9,14,18,28.9,128.1,65.0,970.0,326
2024253N11148,2024-09-15 00:00:00,2024,9,15,0,29.7,127.2,75.0,965.0,332
2024253N11148,2024-09-15 06:00:00,2024,9,15,6,30.1,126.1,75.0,965.0,346
2024253N11148,2024-09-15 12:00:00,2024,9,15,12,30.3,124.7,75.0,965.0,274
2024253N11148,2024-09-15 18:00:00,2024,9,15,18,30.6,123.2,70.0,970.0,128
2024253N11148,2024-09-16 00:00:00,2024,9,16,0,30.9,121.8,65.0,980.0,0
2024253N11148,2024-09-16 06:00:00,2024,9,16,6,31.5,120.4,60.0,985.0,0
2024253N11148,2024-09-16 12:00:00,2024,9,16,12,31.7,119.3,50.0,992.0,0
2024253N11148,2024-09-16 18:00:00,2024,9,16,18,32.1,118.1,35.0,1000.0,0
2024259N12145,2024-09-15 12:00:00,2024,9,15,12,13.0,144.3,35.0,1000.0,1710
2024259N12145,2024-09-15 18:00:00,2024,9,15,18,13.9,143.9,35.0,998.0,1817
2024259N12145,2024-09-16 00:00:00,2024,9,16,0,15.2,143.2,35.0,998.0,1941
2024259N12145,2024-09-16 06:00:00,2024,9,16,6,15.9,142.1,35.0,998.0,1838
2024259N12145,2024-09-16 12:00:00,2024,9,16,12,16.6,141.1,40.0,996.0,1750
2024259N12145,2024-09-16 18:00:00,2024,9,16,18,17.7,140.1,40.0,996.0,1684
2024259N12145,2024-09-17 00:00:00,2024,9,17,0,19.1,138.9,45.0,992.0,1563
2024259N12145,2024-09-17 06:00:00,2024,9,17,6,20.8,136.7,45.0,992.0,1286
2024259N12145,2024-09-17 12:00:00,2024,9,17,12,21.5,134.6,45.0,992.0,1129
2024259N12145,2024-09-17 18:00:00,2024,9,17,18,22.4,133.3,45.0,992.0,994
2024259N12145,2024-09-18 00:00:00,2024,9,18,0,23.2,131.9,45.0,992.0,879
2024259N12145,2024-09-18 06:00:00,2024,9,18,6,24.4,130.2,45.0,992.0,738
2024259N12145,2024-09-18 12:00:00,2024,9,18,12,25.8,128.7,40.0,996.0,612
2024259N12145,2024-09-18 18:00:00,2024,9,18,18,27.2,126.9,40.0,998.0,528
2024259N12145,2024-09-19 00:00:00,2024,9,19,0,28.4,125.4,40.0,998.0,342
2024259N12145,2024-09-19 06:00:00,2024,9,19,6,29.8,123.7,40.0,998.0,173
2024259N12145,2024-09-19 12:00:00,2024,9,19,12,30.7,122.1,35.0,1000.0,29
2024259N12145,2024-09-19 18:00:00,2024,9,19,18,31.3,121.0,35.0,1000.0,0
2024259N12145,2024-09-20 00:00:00,2024,9,20,0,31.9,120.2,35.0,1000.0,0
2024259N12145,2024-09-20 06:00:00,2024,9,20,6,32.4,120.4,35.0,1000.0,0
2024259N12145,2024-09-20 12:00:00,2024,9,20,12,32.8,121.1,35.0,1000.0,21
2024259N12145,2024-09-20 18:00:00,2024,9,20,18,33.2,122.1,40.0,998.0,110
2024259N12145,2024-09-21 00:00:00,2024,9,21,0,33.6,123.4,40.0,998.0,229
2024269N14150,2024-09-27 00:00:00,2024,9,27,0,17.7,145.7,35.0,1002.0,2004
2024269N14150,2024-09-27 06:00:00,2024,9,27,6,18.0,145.4,35.0,1002.0,1964
2024269N14150,2024-09-27 12:00:00,2024,9,27,12,18.4,145.1,35.0,1002.0,1912
2024269N14150,2024-09-27 18:00:00,2024,9,27,18,19.3,144.4,35.0,1002.0,1790
2024269N14150,2024-09-28 00:00:00,2024,9,28,0,20.0,143.3,35.0,1002.0,1670
2024269N14150,2024-09-28 06:00:00,2024,9,28,6,20.7,142.9,35.0,1002.0,1581
2024269N14150,2024-09-28 12:00:00,2024,9,28,12,21.5,142.7,35.0,1002.0,1491
2024269N14150,2024-09-28 18:00:00,2024,9,28,18,22.0,142.0,35.0,1002.0,1410
2024269N14150,2024-09-29 00:00:00,2024,9,29,0,22.7,141.6,35.0,1002.0,1322
2024269N14150,2024-09-29 06:00:00,2024,9,29,6,23.9,141.3,35.0,1002.0,1187
2024269N14150,2024-09-29 12:00:00,2024,9,29,12,24.5,140.9,35.0,1002.0,1109
2024269N14150,2024-09-29 18:00:00,2024,9,29,18,25.1,140.7,35.0,1002.0,1040
2024269N14150,2024-09-30 00:00:00,2024,9,30,0,26.0,140.4,40.0,1000.0,937
2024269N14150,2024-09-30 06:00:00,2024,9,30,6,27.7,140.6,45.0,994.0,784
2024269N14150,2024-09-30 12:00:00,2024,9,30,12,29.3,140.9,50.0,992.0,623
2024269N14150,2024-09-30 18:00:00,2024,9,30,18,30.7,141.2,55.0,990.0,483
2024269N14150,2024-10-01 00:00:00,2024,10,1,0,32.7,141.6,65.0,980.0,291
2024269N14150,2024-10-01 06:00:00,2024,10,1,6,34.8,142.2,65.0,980.0,154
2024269N14150,2024-10-01 12:00:00,2024,10,1,12,37.0,143.3,65.0,980.0,203
2024269N14150,2024-10-01 18:00:00,2024,10,1,18,39.2,145.5,65.0,980.0,293
2024269N14150,2024-10-02 00:00:00,2024,10,2,0,42.1,148.7,60.0,985.0,285
2024269N14150,2024-10-02 06:00:00,2024,10,2,6,45.1,152.8,50.0,990.0,216
2024270N24128,2024-09-28 00:00:00,2024,9,28,0,18.8,125.5,35.0,998.0,340
2024270N24128,2024-09-28 06:00:00,2024,9,28,6,18.6,125.3,40.0,996.0,317
2024270N24128,2024-09-28 12:00:00,2024,9,28,12,18.5,125.0,50.0,990.0,285
2024270N24128,2024-09-28 18:00:00,2024,9,28,18,18.5,124.7,55.0,985.0,253
2024270N24128,2024-09-29 00:00:00,2024,9,29,0,18.7,124.4,60.0,980.0,223
2024270N24128,2024-09-29 06:00:00,2024,9,29,6,19.3,123.8,70.0,970.0,187
2024270N24128,2024-09-29 12:00:00,2024,9,29,12,19.8,123.0,75.0,965.0,173
2024270N24128,2024-09-29 18:00:00,2024,9,29,18,19.9,122.4,85.0,950.0,168
2024270N24128,2024-09-30 00:00:00,2024,9,30,0,20.1,122.0,95.0,935.0,189
2024270N24128,2024-09-30 06:00:00,2024,9,30,6,20.5,121.3,95.0,935.0,161
2024270N24128,2024-09-30 12:00:00,2024,9,30,12,20.5,120.4,95.0,935.0,159
2024270N24128,2024-09-30 18:00:00,2024,9,30,18,20.6,120.0,100.0,935.0,162
2024270N24128,2024-10-01 00:00:00,2024,10,1,0,20.6,119.6,105.0,920.0,184
2024270N24128,2024-10-01 06:00:00,2024,10,1,6,20.9,119.5,105.0,920.0,167
2024270N24128,2024-10-01 12:00:00,2024,10,1,12,21.2,119.3,100.0,925.0,164
2024270N24128,2024-10-01 18:00:00,2024,10,1,18,21.4,119.2,95.0,935.0,164
2024270N24128,2024-10-02 00:00:00,2024,10,2,0,21.6,119.3,90.0,940.0,144
2024270N24128,2024-10-02 06:00:00,2024,10,2,6,21.9,119.4,85.0,950.0,114
2024270N24128,2024-10-02 12:00:00,2024,10,2,12,22.0,119.5,80.0,955.0,99
2024270N24128,2024-10-02 18:00:00,2024,10,2,18,22.2,119.7,65.0,975.0,70
2024270N24128,2024-10-03 00:00:00,2024,10,3,0,22.4,120.0,55.0,985.0,32
2024270N24128,2024-10-03 06:00:00,2024,10,3,6,22.6,120.4,50.0,985.0,0
2024278N11150,2024-10-06 06:00:00,2024,10,6,6,17.8,145.3,35.0,1004.0,1983
2024278N11150,2024-10-06 12:00:00,2024,10,6,12,18.6,145.5,35.0,1004.0,1902
2024278N11150,2024-10-06 18:00:00,2024,10,6,18,19.7,145.7,35.0,1004.0,1790
2024278N11150,2024-10-07 00:00:00,2024,10,7,0,20.9,146.0,35.0,1004.0,1672
2024278N11150,2024-10-07 06:00:00,2024,10,7,6,21.9,146.6,35.0,1004.0,1590
2024278N11150,2024-10-07 12:00:00,2024,10,7,12,23.1,147.2,35.0,1004.0,1494
2024278N11150,2024-10-07 18:00:00,2024,10,7,18,23.8,147.3,35.0,1002.0,1429
2024278N11150,2024-10-08 00:00:00,2024,10,8,0,23.9,147.0,35.0,1002.0,1405
2024278N11150,2024-10-08 06:00:00,2024,10,8,6,24.0,147.0,35.0,1000.0,1395
2024278N11150,2024-10-08 12:00:00,2024,10,8,12,24.0,147.4,35.0,1000.0,1415
2024278N11150,2024-10-08 18:00:00,2024,10,8,18,24.6,148.2,35.0,1000.0,1399
2024278N11150,2024-10-09 00:00:00,2024,10,9,0,25.9,149.0,35.0,1000.0,1322
2024278N11150,2024-10-09 06:00:00,2024,10,9,6,27.7,149.4,35.0,998.0,1193
2024278N11150,2024-10-09 12:00:00,2024,10,9,12,29.8,149.1,35.0,998.0,1008
2024278N11150,2024-10-09 18:00:00,2024,10,9,18,31.4,149.3,35.0,996.0,912
2024278N11150,2024-10-10 00:00:00,2024,10,10,0,32.6,150.2,40.0,996.0,920
2024278N11150,2024-10-10 06:00:00,2024,10,10,6,34.8,150.9,40.0,994.0,911
2024278N11150,2024-10-10 12:00:00,2024,10,10,12,36.5,152.5,40.0,990.0,953
2024278N11150,2024-10-10 18:00:00,2024,10,10,18,39.4,154.0,45.0,985.0,773
2024293N13141,2024-10-21 18:00:00,2024,10,21,18,13.3,128.3,35.0,994.0,327
2024293N13141,2024-10-22 00:00:00,2024,10,22,0,13.6,127.4,35.0,994.0,258
2024293N13141,2024-10-22 06:00:00,2024,10,22,6,14.1,126.6,45.0,990.0,234
2024293N13141,2024-10-22 12:00:00,2024,10,22,12,14.6,125.9,45.0,990.0,179
2024293N13141,2024-10-22 18:00:00,2024,10,22,18,15.1,125.2,45.0,990.0,156
2024293N13141,2024-10-23 00:00:00,2024,10,23,0,15.7,124.3,50.0,985.0,190
2024293N13141,2024-10-23 06:00:00,2024,10,23,6,16.3,123.5,50.0,985.0,125
2024293N13141,2024-10-23 12:00:00,2024,10,23,12,16.8,122.9,50.0,985.0,44
2024293N13141,2024-10-23 18:00:00,2024,10,23,18,17.2,122.2,50.0,985.0,0
2024293N13141,2024-10-24 00:00:00,2024,10,24,0,17.0,121.2,50.0,985.0,0
2024293N13141,2024-10-24 06:00:00,2024,10,24,6,17.1,120.3,50.0,985.0,15
2024293N13141,2024-10-24 12:00:00,2024,10,24,12,17.0,119.8,50.0,985.0,67
2024293N13141,2024-10-24 18:00:00,2024,10,24,18,17.0,119.3,50.0,985.0,94
2024293N13141,2024-10-25 00:00:00,2024,10,25,0,17.1,118.6,50.0,985.0,156
2024293N13141,2024-10-25 06:00:00,2024,10,25,6,17.6,117.2,50.0,985.0,312
2024293N13141,2024-10-25 12:00:00,2024,10,25,12,17.3,116.2,50.0,985.0,399
2024293N13141,2024-10-25 18:00:00,2024,10,25,18,17.2,114.9,50.0,985.0,491
2024293N13141,2024-10-26 00:00:00,2024,10,26,0,17.0,113.3,55.0,975.0,358
2024293N13141,2024-10-26 06:00:00,2024,10,26,6,17.0,112.0,60.0,970.0,254
2024293N13141,2024-10-26 12:00:00,2024,10,26,12,17.0,110.7,55.0,975.0,171
2024293N13141,2024-10-26 18:00:00,2024,10,26,18,16.9,109.5,50.0,980.0,145
2024293N13141,2024-10-27 00:00:00,2024,10,27,0,16.6,108.5,45.0,985.0,61
2024293N13141,2024-10-27 06:00:00,2024,10,27,6,15.9,107.7,40.0,992.0,0
2024293N13141,2024-10-27 12:00:00,2024,10,27,12,15.4,107.3,35.0,998.0,0
2024298N13150,2024-10-24 18:00:00,2024,10,24,18,13.5,145.9,35.0,998.0,1749
2024298N13150,2024-10-25 00:00:00,2024,10,25,0,14.0,145.0,35.0,998.0,1812
2024298N13150,2024-10-25 06:00:00,2024,10,25,6,14.8,143.1,35.0,998.0,1914
2024298N13150,2024-10-25 12:00:00,2024,10,25,12,15.3,141.2,35.0,998.0,1731
2024298N13150,2024-10-25 18:00:00,2024,10,25,18,16.3,139.6,35.0,996.0,1587
2024298N13150,2024-10-26 00:00:00,2024,10,26,0,16.4,137.5,35.0,996.0,1375
2024298N13150,2024-10-26 06:00:00,2024,10,26,6,16.5,136.2,35.0,994.0,1249
2024298N13150,2024-10-26 12:00:00,2024,10,26,12,16.5,135.0,35.0,994.0,1131
2024298N13150,2024-10-26 18:00:00,2024,10,26,18,16.5,133.6,40.0,994.0,996
2024298N13150,2024-10-27 00:00:00,2024,10,27,0,16.5,132.8,40.0,994.0,922
2024298N13150,2024-10-27 06:00:00,2024,10,27,6,16.5,132.1,45.0,990.0,858
2024298N13150,2024-10-27 12:00:00,2024,10,27,12,16.4,131.3,50.0,985.0,782
2024298N13150,2024-10-27 18:00:00,2024,10,27,18,16.6,130.4,50.0,985.0,711
2024298N13150,2024-10-28 00:00:00,2024,10,28,0,16.6,129.5,55.0,980.0,625
2024298N13150,2024-10-28 06:00:00,2024,10,28,6,16.5,128.9,60.0,975.0,563
2024298N13150,2024-10-28 12:00:00,2024,10,28,12,16.7,128.4,60.0,975.0,531
2024298N13150,2024-10-28 18:00:00,2024,10,28,18,17.1,128.0,65.0,970.0,526
2024298N13150,2024-10-29 00:00:00,2024,10,29,0,17.5,127.3,75.0,960.0,506
2024298N13150,2024-10-29 06:00:00,2024,10,29,6,17.9,126.6,80.0,950.0,446
2024298N13150,2024-10-29 12:00:00,2024,10,29,12,18.5,126.0,85.0,945.0,390
2024298N13150,2024-10-29 18:00:00,2024,10,29,18,18.8,125.4,90.0,935.0,329
2024298N13150,2024-10-30 00:00:00,2024,10,30,0,19.1,124.9,100.0,925.0,284
2024298N13150,2024-10-30 06:00:00,2024,10,30,6,19.8,124.3,95.0,935.0,262
2024298N13150,2024-10-30 12:00:00,2024,10,30,12,20.4,123.6,90.0,940.0,261
2024298N13150,2024-10-30 18:00:00,2024,10,30,18,21.0,122.8,90.0,940.0,220
2024298N13150,2024-10-31 00:00:00,2024,10,31,0,21.9,122.2,85.0,950.0,134
2024298N13150,2024-10-31 06:00:00,2024,10,31,6,23.1,121.3,75.0,960.0,0
2024298N13150,2024-10-31 12:00:00,2024,10,31,12,24.1,120.1,55.0,980.0,23
2024298N13150,2024-10-31 18:00:00,2024,10,31,18,25.0,120.0,45.0,990.0,52
2024298N13150,2024-11-01 00:00:00,2024,11,1,0,26.6,120.6,40.0,994.0,49
2024298N13150,2024-11-01 06:00:00,2024,11,1,6,28.3,121.6,40.0,996.0,0
2024307N06143,2024-11-03 12:00:00,2024,11,3,12,10.8,136.2,35.0,1002.0,1108
2024307N06143,2024-11-03 18:00:00,2024,11,3,18,11.4,134.7,40.0,998.0,962
2024307N06143,2024-11-04 00:00:00,2024,11,4,0,12.1,133.0,40.0,998.0,794
2024307N06143,2024-11-04 06:00:00,2024,11,4,6,13.0,131.5,45.0,996.0,657
2024307N06143,2024-11-04 12:00:00,2024,11,4,12,14.2,130.2,55.0,992.0,556
2024307N06143,2024-11-04 18:00:00,2024,11,4,18,15.3,128.9,65.0,985.0,505
2024307N06143,2024-11-05 00:00:00,2024,11,5,0,16.1,127.5,75.0,975.0,414
2024307N06143,2024-11-05 06:00:00,2024,11,5,6,16.9,126.5,75.0,975.0,401
2024307N06143,2024-11-05 12:00:00,2024,11,5,12,17.3,125.7,80.0,970.0,341
2024307N06143,2024-11-05 18:00:00,2024,11,5,18,17.8,125.1,80.0,970.0,290
2024307N06143,2024-11-06 00:00:00,2024,11,6,0,18.0,124.7,80.0,970.0,255
2024307N06143,2024-11-06 06:00:00,2024,11,6,6,18.1,124.4,85.0,965.0,222
2024307N06143,2024-11-06 12:00:00,2024,11,6,12,18.2,124.0,90.0,960.0,179
2024307N06143,2024-11-06 18:00:00,2024,11,6,18,18.3,123.6,95.0,950.0,137
2024307N06143,2024-11-07 00:00:00,2024,11,7,0,18.5,123.1,95.0,950.0,85
2024307N06143,2024-11-07 06:00:00,2024,11,7,6,18.5,122.4,100.0,945.0,15
2024307N06143,2024-11-07 12:00:00,2024,11,7,12,18.6,121.5,85.0,965.0,15
2024307N06143,2024-11-07 18:00:00,2024,11,7,18,18.5,120.4,80.0,970.0,23
2024307N06143,2024-11-08 00:00:00,2024,11,8,0,18.3,119.4,70.0,980.0,118
2024307N06143,2024-11-08 06:00:00,2024,11,8,6,18.4,118.1,70.0,980.0,249
2024307N06143,2024-11-08 12:00:00,2024,11,8,12,18.4,116.9,75.0,975.0,370
2024307N06143,2024-11-08 18:00:00,2024,11,8,18,18.6,115.8,80.0,970.0,442
2024307N06143,2024-11-09 00:00:00,2024,11,9,0,18.8,114.9,85.0,965.0,396
2024307N06143,2024-11-09 06:00:00,2024,11,9,6,19.0,114.1,85.0,965.0,332
2024307N06143,2024-11-09 12:00:00,2024,11,9,12,19.1,113.7,85.0,965.0,288
2024307N06143,2024-11-09 18:00:00,2024,11,9,18,19.1,113.3,85.0,965.0,247
2024307N06143,2024-11-10 00:00:00,2024,11,10,0,19.0,113.2,75.0,975.0,240
2024307N06143,2024-11-10 06:00:00,2024,11,10,6,18.9,113.0,70.0,980.0,224
2024307N06143,2024-11-10 12:00:00,2024,11,10,12,18.6,112.7,60.0,990.0,210
2024307N06143,2024-11-10 18:00:00,2024,11,10,18,17.8,112.1,50.0,994.0,202
2024307N06143,2024-11-11 00:00:00,2024,11,11,0,17.1,111.4,50.0,994.0,207
2024307N06143,2024-11-11 06:00:00,2024,11,11,6,16.4,110.8,50.0,994.0,232
