SID,YEAR,MONTH,DAY,HOUR,LAT,LON,DELTA_LAT_6h,DELTA_LON_6h,TARGET_WIND_6h,DELTA_LAT_12h,DELTA_LON_12h,TARGET_WIND_12h,DELTA_LAT_24h,DELTA_LON_24h,TARGET_WIND_24h
2023241N10158,2023,9,1,6,21.9,150.8,1.4000000000000021,-1.4000000000000057,0.0,2.5,-2.4000000000000057,0.0,5.200000000000003,-4.600000000000023,-5.0
2023241N10158,2023,9,1,12,23.3,149.4,1.0999999999999979,-1.0,0.0,2.099999999999998,-1.8000000000000114,-5.0,5.300000000000001,-4.5,-5.0
2023241N10158,2023,9,1,18,24.4,148.4,1.0,-0.8000000000000114,-5.0,2.700000000000003,-2.200000000000017,-5.0,4.700000000000003,-5.400000000000006,-5.0
2023241N10158,2023,9,2,0,25.4,147.6,1.7000000000000028,-1.4000000000000057,0.0,3.200000000000003,-2.6999999999999886,0.0,,,
2023241N10158,2023,9,2,6,27.1,146.2,1.5,-1.299999999999983,0.0,2.0,-3.1999999999999886,0.0,,,
2023241N10158,2023,9,2,12,28.6,144.9,0.5,-1.9000000000000057,0.0,,,,,,
2023241N10158,2023,9,2,18,29.1,143.0,,,,,,,,,
2023271N14144,2023,9,29,18,15.5,132.6,-0.09999999999999964,-0.6999999999999886,0.0,0.5,-1.299999999999983,0.0,1.3999999999999986,-2.5,10.0
2023271N14144,2023,9,30,0,15.4,131.9,0.5999999999999996,-0.5999999999999943,0.0,0.9999999999999982,-1.200000000000017,5.0,1.9999999999999982,-2.4000000000000057,15.0
2023271N14144,2023,9,30,6,16.0,131.3,0.3999999999999986,-0.6000000000000227,5.0,0.8999999999999986,-1.200000000000017,10.0,1.8999999999999986,-2.4000000000000057,15.0
2023271N14144,2023,9,30,12,16.4,130.7,0.5,-0.5999999999999943,5.0,1.0,-1.1999999999999886,10.0,1.9000000000000021,-2.1999999999999886,15.0
2023271N14144,2023,9,30,18,16.9,130.1,0.5,-0.5999999999999943,5.0,1.0,-1.1999999999999886,5.0,1.8000000000000007,-2.0999999999999943,20.0
2023271N14144,2023,10,1,0,17.4,129.5,0.5,-0.5999999999999943,0.0,0.9000000000000021,-1.0,5.0,1.8000000000000007,-2.200000000000003,25.0
2023271N14144,2023,10,1,6,17.9,128.9,0.40000000000000213,-0.4000000000000057,5.0,0.8000000000000007,-0.9000000000000057,15.0,1.7000000000000028,-2.3000000000000114,30.0
2023271N14144,2023,10,1,12,18.3,128.5,0.3999999999999986,-0.5,10.0,0.8999999999999986,-1.2000000000000028,20.0,1.5999999999999979,-2.299999999999997,30.0
2023271N14144,2023,10,1,18,18.7,128.0,0.5,-0.7000000000000028,10.0,0.9000000000000021,-1.4000000000000057,15.0,1.5,-2.5,25.0
2023271N14144,2023,10,2,0,19.2,127.3,0.40000000000000213,-0.7000000000000028,5.0,0.6999999999999993,-1.0999999999999943,10.0,1.3000000000000007,-2.200000000000003,15.0
2023271N14144,2023,10,2,6,19.6,126.6,0.29999999999999716,-0.3999999999999915,5.0,0.5999999999999979,-1.0999999999999943,10.0,1.5999999999999979,-1.6999999999999886,10.0
2023271N14144,2023,10,2,12,19.9,126.2,0.3000000000000007,-0.7000000000000028,5.0,0.6000000000000014,-1.1000000000000085,5.0,1.8000000000000007,-1.6000000000000085,5.0
2023271N14144,2023,10,2,18,20.2,125.5,0.3000000000000007,-0.4000000000000057,0.0,1.0,-0.5999999999999943,0.0,1.8000000000000007,-1.4000000000000057,-5.0
2023271N14144,2023,10,3,0,20.5,125.1,0.6999999999999993,-0.19999999999998863,0.0,1.1999999999999993,-0.5,0.0,1.6999999999999993,-1.5999999999999943,-5.0
2023271N14144,2023,10,3,6,21.2,124.9,0.5,-0.30000000000001137,0.0,0.8000000000000007,-0.8000000000000114,-5.0,0.9000000000000021,-2.200000000000003,0.0
2023271N14144,2023,10,3,12,21.7,124.6,0.3000000000000007,-0.5,-5.0,0.5,-1.0999999999999943,-5.0,0.3000000000000007,-2.5999999999999943,0.0
2023271N14144,2023,10,3,18,22.0,124.1,0.1999999999999993,-0.5999999999999943,0.0,0.10000000000000142,-1.3999999999999915,5.0,-0.10000000000000142,-2.799999999999997,5.0
2023271N14144,2023,10,4,0,22.2,123.5,-0.09999999999999787,-0.7999999999999972,5.0,-0.1999999999999993,-1.5,5.0,-0.1999999999999993,-2.700000000000003,-5.0
2023271N14144,2023,10,4,6,22.1,122.7,-0.10000000000000142,-0.7000000000000028,0.0,-0.20000000000000284,-1.4000000000000057,0.0,0.0,-2.700000000000003,-20.0
2023271N14144,2023,10,4,12,22.0,122.0,-0.10000000000000142,-0.7000000000000028,0.0,0.0,-1.2000000000000028,-10.0,0.0,-2.9000000000000057,-20.0
2023271N14144,2023,10,4,18,21.9,121.3,0.10000000000000142,-0.5,-10.0,0.20000000000000284,-1.2999999999999972,-20.0,0.0,-2.8999999999999915,-25.0
2023271N14144,2023,10,5,0,22.0,120.8,0.10000000000000142,-0.7999999999999972,-10.0,0.0,-1.7000000000000028,-10.0,-0.1999999999999993,-3.0999999999999943,-5.0
2023271N14144,2023,10,5,6,22.1,120.0,-0.10000000000000142,-0.9000000000000057,0.0,-0.20000000000000284,-1.5999999999999943,-5.0,-0.40000000000000213,-3.0999999999999943,10.0
2023271N14144,2023,10,5,12,22.0,119.1,-0.10000000000000142,-0.6999999999999886,-5.0,-0.1999999999999993,-1.3999999999999915,5.0,-0.6000000000000014,-2.799999999999997,10.0
2023271N14144,2023,10,5,18,21.9,118.4,-0.09999999999999787,-0.7000000000000028,10.0,-0.1999999999999993,-1.5,15.0,-0.6999999999999993,-2.700000000000003,20.0
2023271N14144,2023,10,6,0,21.8,117.7,-0.10000000000000142,-0.7999999999999972,5.0,-0.40000000000000213,-1.4000000000000057,5.0,-0.6999999999999993,-2.299999999999997,10.0
2023271N14144,2023,10,6,6,21.7,116.9,-0.3000000000000007,-0.6000000000000085,0.0,-0.5,-1.2000000000000028,5.0,-0.5,-1.7000000000000028,5.0
2023271N14144,2023,10,6,12,21.4,116.3,-0.1999999999999993,-0.5999999999999943,5.0,-0.29999999999999716,-0.8999999999999915,5.0,-0.09999999999999787,-1.2000000000000028,0.0
2023271N14144,2023,10,6,18,21.2,115.7,-0.09999999999999787,-0.29999999999999716,0.0,0.0,-0.5,0.0,0.1999999999999993,-0.7999999999999972,-10.0
2023271N14144,2023,10,7,0,21.1,115.4,0.09999999999999787,-0.20000000000000284,0.0,0.1999999999999993,-0.30000000000001137,-5.0,0.3999999999999986,-0.8000000000000114,-15.0
2023271N14144,2023,10,7,6,21.2,115.2,0.10000000000000142,-0.10000000000000853,-5.0,0.1999999999999993,-0.29999999999999716,-10.0,0.40000000000000213,-0.9000000000000057,-15.0
2023271N14144,2023,10,7,12,21.3,115.1,0.09999999999999787,-0.19999999999998863,-5.0,0.1999999999999993,-0.5,-10.0,0.3999999999999986,-1.0999999999999943,-15.0
2023271N14144,2023,10,7,18,21.4,114.9,0.10000000000000142,-0.30000000000001137,-5.0,0.20000000000000284,-0.6000000000000085,-5.0,0.3000000000000007,-1.2000000000000028,-20.0
2023271N14144,2023,10,8,0,21.5,114.6,0.10000000000000142,-0.29999999999999716,0.0,0.1999999999999993,-0.5999999999999943,-5.0,0.1999999999999993,-1.2999999999999972,-25.0
2023271N14144,2023,10,8,6,21.6,114.3,0.09999999999999787,-0.29999999999999716,-5.0,0.09999999999999787,-0.5999999999999943,-15.0,,,
2023271N14144,2023,10,8,12,21.7,114.0,0.0,-0.29999999999999716,-10.0,0.0,-0.7000000000000028,-20.0,,,
2023271N14144,2023,10,8,18,21.7,113.7,0.0,-0.4000000000000057,-10.0,,,,,,
2023271N14144,2023,10,9,0,21.7,113.3,,,,,,,,,
2023279N08157,2023,10,7,12,9.7,153.8,0.0,-0.4000000000000057,0.0,0.0,-0.9000000000000057,0.0,0.3000000000000007,-1.8000000000000114,10.0
2023279N08157,2023,10,7,18,9.7,153.4,0.0,-0.5,0.0,0.10000000000000142,-0.9000000000000057,5.0,0.6000000000000014,-2.200000000000017,15.0
2023279N08157,2023,10,8,0,9.7,152.9,0.10000000000000142,-0.4000000000000057,5.0,0.3000000000000007,-0.9000000000000057,10.0,1.0,-2.5999999999999943,20.0
2023279N08157,2023,10,8,6,9.8,152.5,0.1999999999999993,-0.5,5.0,0.5,-1.3000000000000114,10.0,1.3999999999999986,-3.1999999999999886,15.0
2023279N08157,2023,10,8,12,10.0,152.0,0.3000000000000007,-0.8000000000000114,5.0,0.6999999999999993,-1.6999999999999886,10.0,1.9000000000000004,-3.5,10.0
2023279N08157,2023,10,8,18,10.3,151.2,0.3999999999999986,-0.8999999999999773,5.0,0.8999999999999986,-1.8999999999999773,5.0,2.5999999999999996,-3.5999999999999943,10.0
2023279N08157,2023,10,9,0,10.7,150.3,0.5,-1.0,0.0,1.200000000000001,-1.8000000000000114,0.0,3.0,-3.8000000000000114,10.0
2023279N08157,2023,10,9,6,11.2,149.3,0.7000000000000011,-0.8000000000000114,0.0,1.700000000000001,-1.700000000000017,5.0,3.1000000000000014,-3.700000000000017,15.0
2023279N08157,2023,10,9,12,11.9,148.5,1.0,-0.9000000000000057,5.0,1.799999999999999,-2.0,10.0,3.1999999999999993,-3.5,20.0
2023279N08157,2023,10,9,18,12.9,147.6,0.7999999999999989,-1.0999999999999943,5.0,1.4000000000000004,-2.0,10.0,3.0999999999999996,-3.0999999999999943,25.0
2023279N08157,2023,10,10,0,13.7,146.5,0.6000000000000014,-0.9000000000000057,5.0,1.4000000000000004,-1.5,10.0,3.400000000000002,-2.5,35.0
2023279N08157,2023,10,10,6,14.3,145.6,0.7999999999999989,-0.5999999999999943,5.0,1.6999999999999993,-1.0999999999999943,15.0,3.8999999999999986,-2.1999999999999886,40.0
2023279N08157,2023,10,10,12,15.1,145.0,0.9000000000000004,-0.5,10.0,2.0000000000000018,-1.0,25.0,3.799999999999999,-2.0,40.0
2023279N08157,2023,10,10,18,16.0,144.5,1.1000000000000014,-0.5,15.0,2.1999999999999993,-1.0999999999999943,25.0,3.6999999999999993,-1.6999999999999886,30.0
2023279N08157,2023,10,11,0,17.1,144.0,1.0999999999999979,-0.5999999999999943,10.0,1.7999999999999972,-1.0,15.0,3.5,-1.0,15.0
2023279N08157,2023,10,11,6,18.2,143.4,0.6999999999999993,-0.4000000000000057,5.0,1.5,-0.5999999999999943,5.0,3.6000000000000014,0.0,5.0
2023279N08157,2023,10,11,12,18.9,143.0,0.8000000000000007,-0.19999999999998863,0.0,1.7000000000000028,0.0,0.0,3.8000000000000007,1.3000000000000114,0.0
2023279N08157,2023,10,11,18,19.7,142.8,0.9000000000000021,0.19999999999998863,0.0,2.1000000000000014,0.5999999999999943,0.0,4.300000000000001,2.5999999999999943,-10.0
2023279N08157,2023,10,12,0,20.6,143.0,1.1999999999999993,0.4000000000000057,0.0,2.099999999999998,1.3000000000000114,0.0,4.899999999999999,3.9000000000000057,-15.0
2023279N08157,2023,10,12,6,21.8,143.4,0.8999999999999986,0.9000000000000057,0.0,2.1999999999999993,2.0,-10.0,5.399999999999999,5.299999999999983,-20.0
2023279N08157,2023,10,12,12,22.7,144.3,1.3000000000000007,1.0999999999999943,-10.0,2.8000000000000007,2.5999999999999943,-15.0,6.699999999999999,6.5,-25.0
2023279N08157,2023,10,12,18,24.0,145.4,1.5,1.5,-5.0,3.1999999999999993,3.299999999999983,-10.0,7.399999999999999,7.900000000000006,-20.0
2023279N08157,2023,10,13,0,25.5,146.9,1.6999999999999993,1.799999999999983,-5.0,3.8999999999999986,3.9000000000000057,-10.0,8.700000000000003,9.599999999999994,-20.0
2023279N08157,2023,10,13,6,27.2,148.7,2.1999999999999993,2.1000000000000227,-5.0,4.199999999999999,4.600000000000023,-10.0,9.900000000000002,11.600000000000023,-20.0
2023279N08157,2023,10,13,12,29.4,150.8,2.0,2.5,-5.0,4.800000000000004,5.699999999999989,-10.0,,,
2023279N08157,2023,10,13,18,31.4,153.3,2.8000000000000043,3.1999999999999886,-5.0,5.700000000000003,7.0,-10.0,,,
2023279N08157,2023,10,14,0,34.2,156.5,2.8999999999999986,3.8000000000000114,-5.0,,,,,,
2023279N08157,2023,10,14,6,37.1,160.3,,,,,,,,,
2024141N03142,2024,5,25,12,13.2,122.3,0.40000000000000036,-0.5,10.0,0.8000000000000007,-0.7999999999999972,15.0,1.700000000000001,-0.09999999999999432,30.0
2024141N03142,2024,5,25,18,13.6,121.8,0.40000000000000036,-0.29999999999999716,5.0,0.8000000000000007,-0.09999999999999432,10.0,1.9000000000000004,0.7000000000000028,25.0
2024141N03142,2024,5,26,0,14.0,121.5,0.40000000000000036,0.20000000000000284,5.0,0.9000000000000004,0.7000000000000028,15.0,1.8000000000000007,1.2999999999999972,25.0
2024141N03142,2024,5,26,6,14.4,121.7,0.5,0.5,10.0,1.0999999999999996,0.7999999999999972,15.0,1.9000000000000004,1.7000000000000028,15.0
2024141N03142,2024,5,26,12,14.9,122.2,0.5999999999999996,0.29999999999999716,5.0,0.9000000000000004,0.5999999999999943,10.0,2.200000000000001,1.7999999999999972,5.0
2024141N03142,2024,5,26,18,15.5,122.5,0.3000000000000007,0.29999999999999716,5.0,0.8000000000000007,0.9000000000000057,0.0,2.1999999999999993,2.0999999999999943,0.0
2024141N03142,2024,5,27,0,15.8,122.8,0.5,0.6000000000000085,-5.0,1.3000000000000007,1.2000000000000028,-5.0,2.6999999999999993,2.799999999999997,-10.0
2024141N03142,2024,5,27,6,16.3,123.4,0.8000000000000007,0.5999999999999943,0.0,1.3999999999999986,1.1999999999999886,0.0,3.5,3.299999999999997,-5.0
2024141N03142,2024,5,27,12,17.1,124.0,0.5999999999999979,0.5999999999999943,0.0,1.3999999999999986,1.5999999999999943,-5.0,4.0,4.099999999999994,-5.0
2024141N03142,2024,5,27,18,17.7,124.6,0.8000000000000007,1.0,-5.0,2.1000000000000014,2.1000000000000085,-5.0,5.0,4.800000000000011,-5.0
2024141N03142,2024,5,28,0,18.5,125.6,1.3000000000000007,1.1000000000000085,0.0,2.6000000000000014,2.5,0.0,5.699999999999999,5.200000000000017,-5.0
2024141N03142,2024,5,28,6,19.8,126.7,1.3000000000000007,1.3999999999999915,0.0,2.8999999999999986,2.700000000000003,0.0,5.699999999999999,5.3999999999999915,-5.0
2024141N03142,2024,5,28,12,21.1,128.1,1.5999999999999979,1.3000000000000114,0.0,3.099999999999998,2.700000000000017,-5.0,5.299999999999997,4.900000000000006,-10.0
2024141N03142,2024,5,28,18,22.7,129.4,1.5,1.4000000000000057,-5.0,2.8000000000000007,2.6999999999999886,-5.0,4.600000000000001,4.5,-15.0
2024141N03142,2024,5,29,0,24.2,130.8,1.3000000000000007,1.299999999999983,0.0,2.1999999999999993,2.1999999999999886,-5.0,3.8000000000000007,4.0,-15.0
2024141N03142,2024,5,29,6,25.5,132.1,0.8999999999999986,0.9000000000000057,-5.0,1.8000000000000007,1.8000000000000114,-10.0,3.3999999999999986,3.700000000000017,-20.0
2024141N03142,2024,5,29,12,26.4,133.0,0.9000000000000021,0.9000000000000057,-5.0,1.6000000000000014,1.8000000000000114,-10.0,3.6000000000000014,3.9000000000000057,-15.0
2024141N03142,2024,5,29,18,27.3,133.9,0.6999999999999993,0.9000000000000057,-5.0,1.5999999999999979,1.9000000000000057,-10.0,,,
2024141N03142,2024,5,30,0,28.0,134.8,0.8999999999999986,1.0,-5.0,2.0,2.0999999999999943,-5.0,,,
2024141N03142,2024,5,30,6,28.9,135.8,1.1000000000000014,1.0999999999999943,0.0,,,,,,
2024141N03142,2024,5,30,12,30.0,136.9,,,,,,,,,
2024201N12133,2024,7,20,0,15.4,128.8,0.5,-0.9000000000000057,5.0,0.7999999999999989,-1.6000000000000085,5.0,1.200000000000001,-3.000000000000014,10.0
2024201N12133,2024,7,20,6,15.9,127.9,0.29999999999999893,-0.7000000000000028,0.0,0.4999999999999982,-1.4000000000000057,0.0,0.7000000000000011,-2.200000000000003,10.0
2024201N12133,2024,7,20,12,16.2,127.2,0.1999999999999993,-0.7000000000000028,0.0,0.40000000000000213,-1.4000000000000057,5.0,0.6000000000000014,-1.6000000000000085,10.0
2024201N12133,2024,7,20,18,16.4,126.5,0.20000000000000284,-0.7000000000000028,5.0,0.20000000000000284,-0.7999999999999972,10.0,0.7000000000000028,-0.9000000000000057,20.0
2024201N12133,2024,7,21,0,16.6,125.8,0.0,-0.09999999999999432,5.0,0.1999999999999993,-0.20000000000000284,5.0,0.8999999999999986,-0.20000000000000284,20.0
2024201N12133,2024,7,21,6,16.6,125.7,0.1999999999999993,-0.10000000000000853,0.0,0.5,-0.10000000000000853,10.0,1.2999999999999972,-0.20000000000000284,15.0
2024201N12133,2024,7,21,12,16.8,125.6,0.3000000000000007,0.0,10.0,0.6999999999999993,0.0,15.0,1.5999999999999979,-0.29999999999999716,15.0
2024201N12133,2024,7,21,18,17.1,125.6,0.3999999999999986,0.0,5.0,0.7999999999999972,-0.09999999999999432,5.0,1.6999999999999993,-0.5,10.0
2024201N12133,2024,7,22,0,17.5,125.6,0.3999999999999986,-0.09999999999999432,0.0,0.8999999999999986,-0.29999999999999716,0.0,2.1000000000000014,-0.5999999999999943,10.0
2024201N12133,2024,7,22,6,17.9,125.5,0.5,-0.20000000000000284,0.0,0.9000000000000021,-0.4000000000000057,5.0,2.8000000000000007,-0.5,10.0
2024201N12133,2024,7,22,12,18.4,125.3,0.40000000000000213,-0.20000000000000284,5.0,1.2000000000000028,-0.29999999999999716,10.0,3.5,-0.7999999999999972,10.0
2024201N12133,2024,7,22,18,18.8,125.1,0.8000000000000007,-0.09999999999999432,5.0,1.8999999999999986,-0.09999999999999432,5.0,4.0,-1.5,15.0
2024201N12133,2024,7,23,0,19.6,125.0,1.0999999999999979,0.0,0.0,2.299999999999997,-0.5,0.0,3.8999999999999986,-1.7000000000000028,10.0
2024201N12133,2024,7,23,6,20.7,125.0,1.1999999999999993,-0.5,0.0,2.1000000000000014,-1.4000000000000057,10.0,3.5,-2.5,15.0
2024201N12133,2024,7,23,12,21.9,124.5,0.9000000000000021,-0.9000000000000057,10.0,1.6000000000000014,-1.2000000000000028,10.0,1.7000000000000028,-2.799999999999997,-10.0
2024201N12133,2024,7,23,18,22.8,123.6,0.6999999999999993,-0.29999999999999716,0.0,1.3999999999999986,-1.0999999999999943,5.0,1.8999999999999986,-2.1999999999999886,-25.0
2024201N12133,2024,7,24,0,23.5,123.3,0.6999999999999993,-0.7999999999999972,5.0,0.10000000000000142,-1.5999999999999943,-20.0,1.6000000000000014,-3.0,-25.0
2024201N12133,2024,7,24,6,24.2,122.5,-0.5999999999999979,-0.7999999999999972,-25.0,0.5,-1.0999999999999943,-30.0,1.0,-2.799999999999997,-35.0
2024201N12133,2024,7,24,12,23.6,121.7,1.0999999999999979,-0.29999999999999716,-5.0,1.5,-1.4000000000000057,-5.0,1.6999999999999993,-2.5,-15.0
2024201N12133,2024,7,24,18,24.7,121.4,0.40000000000000213,-1.1000000000000085,0.0,0.5,-1.7000000000000028,-5.0,0.9000000000000021,-2.6000000000000085,-15.0
2024201N12133,2024,7,25,0,25.1,120.3,0.09999999999999787,-0.5999999999999943,-5.0,0.1999999999999993,-1.0999999999999943,-10.0,1.1999999999999993,-2.0999999999999943,-20.0
2024201N12133,2024,7,25,6,25.2,119.7,0.10000000000000142,-0.5,-5.0,0.40000000000000213,-0.9000000000000057,-10.0,2.3000000000000007,-2.0,-20.0
2024201N12133,2024,7,25,12,25.3,119.2,0.3000000000000007,-0.4000000000000057,-5.0,1.0,-1.0,-10.0,2.8000000000000007,-2.1000000000000085,-15.0
2024201N12133,2024,7,25,18,25.6,118.8,0.6999999999999993,-0.5999999999999943,-5.0,1.8999999999999986,-1.0999999999999943,-10.0,,,
2024201N12133,2024,7,26,0,26.3,118.2,1.1999999999999993,-0.5,-5.0,1.8000000000000007,-1.1000000000000085,-5.0,,,
2024201N12133,2024,7,26,6,27.5,117.7,0.6000000000000014,-0.6000000000000085,0.0,,,,,,
2024201N12133,2024,7,26,12,28.1,117.1,,,,,,,,,
2024218N23143,2024,8,7,18,25.7,142.8,0.8000000000000007,1.1999999999999886,5.0,2.0,2.0,10.0,4.300000000000001,2.8999999999999773,20.0
2024218N23143,2024,8,8,0,26.5,144.0,1.1999999999999993,0.8000000000000114,5.0,2.3000000000000007,1.4000000000000057,10.0,4.399999999999999,2.0,15.0
2024218N23143,2024,8,8,6,27.7,144.8,1.1000000000000014,0.5999999999999943,5.0,2.3000000000000007,0.8999999999999773,10.0,4.599999999999998,1.1999999999999886,10.0
2024218N23143,2024,8,8,12,28.8,145.4,1.1999999999999993,0.29999999999998295,5.0,2.099999999999998,0.5999999999999943,5.0,4.199999999999999,0.5,5.0
2024218N23143,2024,8,8,18,30.0,145.7,0.8999999999999986,0.30000000000001137,0.0,2.299999999999997,0.30000000000001137,0.0,4.200000000000003,0.20000000000001705,0.0
2024218N23143,2024,8,9,0,30.9,146.0,1.3999999999999986,0.0,0.0,2.1000000000000014,-0.09999999999999432,0.0,4.100000000000001,-0.09999999999999432,-10.0
2024218N23143,2024,8,9,6,32.3,146.0,0.7000000000000028,-0.09999999999999432,0.0,1.9000000000000057,-0.09999999999999432,0.0,3.5,-0.5999999999999943,-10.0
2024218N23143,2024,8,9,12,33.0,145.9,1.2000000000000028,0.0,0.0,2.0,0.0,-10.0,3.299999999999997,-0.700000000000017,-5.0
2024218N23143,2024,8,9,18,34.2,145.9,0.7999999999999972,0.0,-10.0,1.5999999999999943,-0.5,-10.0,2.6999999999999957,-0.9000000000000057,-5.0
2024218N23143,2024,8,10,0,35.0,145.9,0.7999999999999972,-0.5,0.0,1.2999999999999972,-0.700000000000017,5.0,2.5,-1.4000000000000057,5.0
2024218N23143,2024,8,10,6,35.8,145.4,0.5,-0.20000000000001705,5.0,1.1000000000000014,-0.4000000000000057,5.0,1.9000000000000057,-1.5,5.0
2024218N23143,2024,8,10,12,36.3,145.2,0.6000000000000014,-0.19999999999998863,0.0,1.2000000000000028,-0.6999999999999886,0.0,1.6000000000000014,-1.799999999999983,0.0
2024218N23143,2024,8,10,18,36.9,145.0,0.6000000000000014,-0.5,0.0,0.8000000000000043,-1.0999999999999943,0.0,1.3999999999999986,-2.4000000000000057,0.0
2024218N23143,2024,8,11,0,37.5,144.5,0.20000000000000284,-0.5999999999999943,0.0,0.3999999999999986,-1.0999999999999943,0.0,1.5,-2.8000000000000114,-5.0
2024218N23143,2024,8,11,6,37.7,143.9,0.19999999999999574,-0.5,0.0,0.5999999999999943,-1.3000000000000114,0.0,,,
2024218N23143,2024,8,11,12,37.9,143.4,0.3999999999999986,-0.8000000000000114,0.0,1.1000000000000014,-1.700000000000017,-5.0,,,
2024218N23143,2024,8,11,18,38.3,142.6,0.7000000000000028,-0.9000000000000057,-5.0,,,,,,
2024218N23143,2024,8,12,0,39.0,141.7,,,,,,,,,
2024225N22135,2024,8,12,12,23.3,137.0,0.5999999999999979,0.4000000000000057,0.0,1.0,1.0,5.0,2.0,2.0,20.0
2024225N22135,2024,8,12,18,23.9,137.4,0.40000000000000213,0.5999999999999943,5.0,1.0,1.299999999999983,10.0,1.7000000000000028,2.0999999999999943,25.0
2024225N22135,2024,8,13,0,24.3,138.0,0.5999999999999979,0.6999999999999886,5.0,1.0,1.0,15.0,1.8000000000000007,2.3000000000000114,20.0
2024225N22135,2024,8,13,6,24.9,138.7,0.40000000000000213,0.30000000000001137,10.0,0.7000000000000028,0.8000000000000114,15.0,1.8000000000000007,2.200000000000017,15.0
2024225N22135,2024,8,13,12,25.3,139.0,0.3000000000000007,0.5,5.0,0.8000000000000007,1.3000000000000114,5.0,2.1999999999999993,2.1999999999999886,5.0
2024225N22135,2024,8,13,18,25.6,139.5,0.5,0.8000000000000114,0.0,1.0999999999999979,1.4000000000000057,0.0,2.8999999999999986,1.8000000000000114,0.0
2024225N22135,2024,8,14,0,26.1,140.3,0.5999999999999979,0.5999999999999943,0.0,1.3999999999999986,0.8999999999999773,0.0,3.3999999999999986,0.799999999999983,5.0
2024225N22135,2024,8,14,6,26.7,140.9,0.8000000000000007,0.29999999999998295,0.0,1.8000000000000007,0.4000000000000057,0.0,3.8000000000000007,0.19999999999998863,10.0
2024225N22135,2024,8,14,12,27.5,141.2,1.0,0.10000000000002274,0.0,2.0,-0.09999999999999432,5.0,4.0,-0.39999999999997726,25.0
2024225N22135,2024,8,14,18,28.5,141.3,1.0,-0.20000000000001705,5.0,2.0,-0.20000000000001705,10.0,4.0,-0.5,25.0
2024225N22135,2024,8,15,0,29.5,141.1,1.0,0.0,5.0,2.0,-0.29999999999998295,20.0,4.0,-0.4000000000000057,20.0
2024225N22135,2024,8,15,6,30.5,141.1,1.0,-0.29999999999998295,15.0,2.0,-0.29999999999998295,15.0,3.6000000000000014,0.0,15.0
2024225N22135,2024,8,15,12,31.5,140.8,1.0,0.0,0.0,2.0,-0.10000000000002274,0.0,3.5,1.1999999999999886,0.0
2024225N22135,2024,8,15,18,32.5,140.8,1.0,-0.10000000000002274,0.0,1.6000000000000014,0.29999999999998295,0.0,3.3999999999999986,2.0999999999999943,0.0
2024225N22135,2024,8,16,0,33.5,140.7,0.6000000000000014,0.4000000000000057,0.0,1.5,1.3000000000000114,0.0,3.1000000000000014,3.200000000000017,0.0
2024225N22135,2024,8,16,6,34.1,141.1,0.8999999999999986,0.9000000000000057,0.0,1.7999999999999972,1.8000000000000114,0.0,3.1999999999999957,4.5,-15.0
2024225N22135,2024,8,16,12,35.0,142.0,0.8999999999999986,0.9000000000000057,0.0,1.6000000000000014,1.9000000000000057,0.0,2.700000000000003,5.699999999999989,-20.0
2024225N22135,2024,8,16,18,35.9,142.9,0.7000000000000028,1.0,0.0,1.3999999999999986,2.6999999999999886,-15.0,2.6000000000000014,7.0,-25.0
2024225N22135,2024,8,17,0,36.6,143.9,0.6999999999999957,1.6999999999999886,-15.0,1.1000000000000014,3.799999999999983,-20.0,3.0,8.799999999999983,-30.0
2024225N22135,2024,8,17,6,37.3,145.6,0.4000000000000057,2.0999999999999943,-5.0,1.2000000000000028,4.300000000000011,-10.0,3.200000000000003,9.700000000000017,-15.0
2024225N22135,2024,8,17,12,37.7,147.7,0.7999999999999972,2.200000000000017,-5.0,1.8999999999999986,5.0,-10.0,4.099999999999994,10.300000000000011,-15.0
2024225N22135,2024,8,17,18,38.5,149.9,1.1000000000000014,2.799999999999983,-5.0,2.0,5.400000000000006,-5.0,4.5,10.799999999999983,-10.0
2024225N22135,2024,8,18,0,39.6,152.7,0.8999999999999986,2.6000000000000227,0.0,2.1999999999999957,5.300000000000011,-5.0,,,
2024225N22135,2024,8,18,6,40.5,155.3,1.2999999999999972,2.6999999999999886,-5.0,2.5,5.399999999999977,-5.0,,,
2024225N22135,2024,8,18,12,41.8,158.0,1.2000000000000028,2.6999999999999886,0.0,,,,,,
2024225N22135,2024,8,18,18,43.0,160.7,,,,,,,,,
2024233N15148,2024,8,21,18,16.7,142.1,0.10000000000000142,-0.5999999999999943,5.0,0.10000000000000142,-0.799999999999983,10.0,0.40000000000000213,-0.9000000000000057,25.0
2024233N15148,2024,8,22,0,16.8,141.5,0.0,-0.19999999999998863,5.0,0.09999999999999787,-0.19999999999998863,15.0,0.6999999999999993,-0.19999999999998863,20.0
2024233N15148,2024,8,22,6,16.8,141.3,0.09999999999999787,0.0,10.0,0.3000000000000007,-0.10000000000002274,15.0,1.0999999999999979,0.0,15.0
2024233N15148,2024,8,22,12,16.9,141.3,0.20000000000000284,-0.10000000000002274,5.0,0.6000000000000014,0.0,5.0,1.3000000000000007,-0.10000000000002274,5.0
2024233N15148,2024,8,22,18,17.1,141.2,0.3999999999999986,0.10000000000002274,0.0,0.7999999999999972,0.10000000000002274,0.0,1.6999999999999993,0.10000000000002274,0.0
